transaction_id;customer_id;Brand_product;transaction_date;online_order;order_status
14746;2363;WeareA2B 65;14.07.2017;True;Approved
14747;174;Norco Bicycles 88;19.12.2017;False;Approved
14748;1109;Norco Bicycles 56;19.04.2017;True;Approved
14749;2953;Solex 6;10.09.2017;True;Approved
14750;2060;Norco Bicycles 77;15.02.2017;True;Approved
14751;2325;Solex 10;06.01.2017;False;Approved
14752;1481;Trek Bicycles 49;01.02.2017;True;Approved
14753;707;WeareA2B 65;16.01.2017;True;Approved
14754;1098;Trek Bicycles 35;29.09.2017;True;Approved
14755;884; 0;07.07.2017;False;Approved
14756;2367;Giant Bicycles 25;21.08.2017;False;Approved
14757;1758;Solex 97;15.07.2017;True;Approved
14758;3301;Norco Bicycles 67;09.01.2017;True;Approved
14759;2051;OHM Cycles 37;28.07.2017;True;Approved
14760;16;WeareA2B 96;12.02.2017;False;Approved
14761;3447;Giant Bicycles 50;24.02.2017;;Approved
14762;3335;Trek Bicycles 35;01.01.2017;;Approved
14763;2212;Norco Bicycles 67;19.11.2017;False;Approved
14764;3232;Trek Bicycles 49;01.09.2017;True;Approved
14765;1407;WeareA2B 12;20.04.2017;True;Approved
14766;20;WeareA2B 48;20.11.2017;False;Approved
14767;353;Giant Bicycles 87;17.04.2017;True;Approved
14768;382;Giant Bicycles 60;09.08.2017;True;Approved
14769;2723;Giant Bicycles 32;25.10.2017;True;Approved
14770;440;WeareA2B 76;24.03.2017;False;Approved
14771;3250;Giant Bicycles 82;23.09.2017;False;Approved
14772;2788;Giant Bicycles 60;22.10.2017;False;Approved
14773;2913;OHM Cycles 86;02.10.2017;True;Approved
14774;2506;Solex 36;24.07.2017;True;Approved
14775;3195;Solex 21;22.04.2017;True;Approved
14776;369;WeareA2B 74;09.09.2017;True;Approved
14777;2006;OHM Cycles 95;07.03.2017;False;Approved
14778;3181;Norco Bicycles 56;16.05.2017;False;Approved
14779;2679;OHM Cycles 93;12.04.2017;True;Approved
14780;786;OHM Cycles 40;05.06.2017;False;Approved
14781;731;WeareA2B 57;27.06.2017;False;Approved
14782;2005;WeareA2B 85;17.01.2017;True;Approved
14783;2769;Trek Bicycles 98;19.01.2017;False;Approved
14784;170;Solex 6;30.01.2017;True;Approved
14785;1334;Solex 43;17.03.2017;False;Approved
14786;1096;Giant Bicycles 0;05.11.2017;True;Approved
14787;87;Giant Bicycles 32;12.12.2017;True;Approved
14788;607;Trek Bicycles 55;18.07.2017;False;Approved
14789;56;OHM Cycles 80;28.12.2017;True;Approved
14790;1129;Giant Bicycles 78;16.11.2017;False;Approved
14791;943;Solex 73;29.07.2017;True;Approved
14792;947;Solex 17;11.01.2017;True;Approved
14793;356;Solex 49;30.10.2017;False;Approved
14794;3418;Solex 90;24.01.2017;True;Approved
14795;2301;WeareA2B 89;14.12.2017;;Approved
14796;1709;Solex 59;26.12.2017;True;Approved
14797;2936;OHM Cycles 52;24.08.2017;False;Approved
14798;2788;Solex 73;20.01.2017;False;Approved
14799;3114;Norco Bicycles 90;04.10.2017;;Approved
14800;3008;WeareA2B 59;22.01.2017;True;Approved
14801;201;Trek Bicycles 98;05.09.2017;False;Approved
14802;2393;WeareA2B 91;30.08.2017;True;Approved
14803;1332;Solex 46;25.11.2017;False;Approved
14804;981;Norco Bicycles 72;15.09.2017;True;Approved
14805;1314;Norco Bicycles 67;12.08.2017;False;Approved
14806;2169;Solex 83;04.09.2017;False;Approved
14807;1316;Giant Bicycles 0;05.07.2017;True;Approved
14808;3249;Norco Bicycles 16;22.02.2017;True;Approved
14809;1372;Giant Bicycles 32;18.02.2017;False;Approved
14810;2036;Norco Bicycles 29;13.04.2017;False;Approved
14811;1924;Giant Bicycles 69;09.03.2017;True;Approved
14812;2615;Giant Bicycles 60;18.01.2017;False;Approved
14813;903;Trek Bicycles 70;14.12.2017;True;Approved
14814;2729;Solex 63;24.12.2017;True;Approved
14815;2628;Solex 38;07.02.2017;True;Approved
14816;779;Solex 0;18.03.2017;True;Approved
14817;3427;Giant Bicycles 1;09.05.2017;True;Approved
14818;1111;Solex 13;08.06.2017;True;Approved
14819;469;OHM Cycles 97;14.09.2017;True;Approved
14820;504;Giant Bicycles 2;09.02.2017;False;Approved
14821;985;Solex 66;20.05.2017;False;Approved
14822;1761;WeareA2B 54;12.12.2017;False;Approved
14823;2099;WeareA2B 0;28.10.2017;False;Approved
14824;1089;OHM Cycles 52;22.07.2017;True;Approved
14825;3147;Norco Bicycles 82;07.07.2017;True;Approved
14826;1336;WeareA2B 10;06.10.2017;True;Approved
14827;2946;WeareA2B 50;28.10.2017;True;Approved
14828;841;Trek Bicycles 3;31.01.2017;False;Approved
14829;1821;Trek Bicycles 0;04.04.2017;False;Approved
14830;2910;WeareA2B 57;31.08.2017;False;Approved
14831;2618;Norco Bicycles 15;31.03.2017;False;Approved
14832;2946;Trek Bicycles 5;29.11.2017;False;Approved
14833;3286;Solex 43;15.01.2017;True;Cancelled
14834;1916;Norco Bicycles 56;26.05.2017;True;Approved
14835;773;OHM Cycles 37;13.08.2017;True;Approved
14836;1738; 0;03.11.2017;False;Approved
14837;2611;Giant Bicycles 78;10.10.2017;True;Approved
14838;1514;Norco Bicycles 28;21.09.2017;True;Approved
14839;3407;Giant Bicycles 84;22.08.2017;True;Approved
14840;1140;Giant Bicycles 31;17.02.2017;True;Approved
14841;1243;Norco Bicycles 16;14.06.2017;False;Approved
14842;1802;Solex 38;16.01.2017;False;Approved
14843;87;Trek Bicycles 70;19.07.2017;True;Approved
14844;2621;Solex 67;11.10.2017;True;Approved
14845;2197;Norco Bicycles 28;07.08.2017;False;Approved
14846;2192; 0;05.03.2017;False;Approved
14847;2091;Solex 73;13.05.2017;False;Approved
14848;577;Norco Bicycles 81;29.10.2017;True;Approved
14849;589;Trek Bicycles 14;28.08.2017;True;Approved
14850;19;OHM Cycles 87;25.03.2017;False;Approved
14851;216;OHM Cycles 87;18.06.2017;True;Approved
14852;2989;OHM Cycles 0;31.07.2017;False;Approved
14853;250;Solex 8;18.02.2017;False;Approved
14854;820;Giant Bicycles 84;22.03.2017;False;Approved
14855;3126;WeareA2B 17;20.11.2017;True;Approved
14856;2930;OHM Cycles 86;04.02.2017;True;Approved
14857;2210;WeareA2B 77;12.07.2017;True;Approved
14858;31;Solex 0;02.10.2017;True;Approved
14859;3221;Norco Bicycles 41;10.09.2017;False;Approved
14860;462;WeareA2B 85;03.07.2017;True;Approved
14861;616;Solex 13;19.02.2017;False;Approved
14862;1160;WeareA2B 50;25.01.2017;False;Approved
14863;2240;Giant Bicycles 35;11.06.2017;False;Approved
14864;2312;Norco Bicycles 16;13.08.2017;True;Approved
14865;2452;Solex 91;25.11.2017;False;Approved
14866;925;Norco Bicycles 79;03.12.2017;True;Approved
14867;2182;Giant Bicycles 35;06.11.2017;True;Approved
14868;608;Norco Bicycles 0;03.02.2017;True;Approved
14869;3323;OHM Cycles 46;06.09.2017;;Approved
14870;3500;WeareA2B 22;11.01.2017;False;Approved
14871;1711;Trek Bicycles 27;14.04.2017;False;Approved
14872;2008;WeareA2B 92;21.10.2017;False;Cancelled
14873;2418;OHM Cycles 53;02.03.2017;True;Approved
14874;1388;Trek Bicycles 55;08.10.2017;False;Approved
14875;2548;Solex 59;04.01.2017;False;Approved
14876;232;Trek Bicycles 84;19.07.2017;True;Approved
14877;2638;Trek Bicycles 3;27.08.2017;False;Approved
14878;1772;Giant Bicycles 35;30.03.2017;True;Approved
14879;94;Solex 63;17.11.2017;False;Approved
14880;226;Solex 45;05.09.2017;False;Approved
14881;1629;OHM Cycles 68;25.11.2017;True;Approved
14882;897;Giant Bicycles 94;28.02.2017;True;Approved
14883;733;Trek Bicycles 64;23.10.2017;True;Approved
14884;2618;Trek Bicycles 5;17.05.2017;True;Approved
14885;3004;OHM Cycles 80;03.05.2017;True;Approved
14886;1128;Giant Bicycles 1;20.07.2017;False;Approved
14887;3108;Solex 43;30.06.2017;False;Approved
14888;76;Trek Bicycles 0;25.03.2017;False;Approved
14889;2751;WeareA2B 15;10.10.2017;True;Approved
14890;1681;Trek Bicycles 0;20.07.2017;True;Approved
14891;1927;Solex 21;12.04.2017;True;Approved
14892;2217;Giant Bicycles 69;13.02.2017;False;Approved
14893;49;Solex 73;19.07.2017;;Approved
14894;1930;OHM Cycles 25;13.03.2017;True;Approved
14895;2989;OHM Cycles 25;18.09.2017;False;Approved
14896;1714;Giant Bicycles 0;27.01.2017;False;Approved
14897;1400;Solex 8;17.04.2017;True;Cancelled
14898;721;Solex 62;08.05.2017;True;Approved
14899;10;Giant Bicycles 69;09.08.2017;False;Approved
14900;783;OHM Cycles 37;01.03.2017;False;Approved
14901;216;Norco Bicycles 41;11.02.2017;True;Approved
14902;2270;Solex 62;19.06.2017;False;Approved
14903;2700;OHM Cycles 80;31.01.2017;False;Approved
14904;2533;Giant Bicycles 78;14.05.2017;False;Approved
14905;3447;WeareA2B 0;18.08.2017;True;Approved
14906;65;Norco Bicycles 100;22.06.2017;False;Approved
14907;1971;Solex 38;15.01.2017;False;Approved
14908;1025;Trek Bicycles 47;31.10.2017;True;Approved
14909;2973;Solex 52;16.07.2017;False;Approved
14910;1482;Solex 73;27.02.2017;False;Approved
14911;351;Solex 17;20.10.2017;False;Approved
14912;2908;Solex 2;29.05.2017;False;Approved
14913;3155;WeareA2B 50;06.11.2017;True;Approved
14914;3228;OHM Cycles 68;31.03.2017;False;Approved
14915;1982;Norco Bicycles 41;07.09.2017;False;Approved
14916;1739;Norco Bicycles 67;17.09.2017;False;Approved
14917;1695;Giant Bicycles 5;22.04.2017;False;Approved
14918;2165;Solex 63;08.08.2017;False;Approved
14919;2182;Norco Bicycles 0;10.04.2017;True;Approved
14920;310;OHM Cycles 51;19.09.2017;True;Approved
14921;590;Solex 2;11.09.2017;False;Approved
14922;448; 0;23.03.2017;True;Approved
14923;2702;OHM Cycles 68;24.05.2017;False;Approved
14924;1513;Trek Bicycles 70;11.05.2017;False;Approved
14925;144;Trek Bicycles 70;16.03.2017;True;Approved
14926;1234;WeareA2B 48;12.06.2017;True;Approved
14927;484;Norco Bicycles 77;27.10.2017;True;Approved
14928;1994;OHM Cycles 97;11.06.2017;True;Approved
14929;639;Solex 62;23.03.2017;False;Approved
14930;938;Giant Bicycles 32;08.09.2017;False;Approved
14931;1;Giant Bicycles 31;14.12.2017;True;Approved
14932;1785;Trek Bicycles 49;21.01.2017;True;Approved
14933;2013;OHM Cycles 37;13.11.2017;True;Approved
14934;647;Trek Bicycles 70;02.02.2017;False;Approved
14935;2812;Solex 36;15.07.2017;False;Approved
14936;2203;Giant Bicycles 32;05.08.2017;True;Approved
14937;1597;WeareA2B 26;26.03.2017;False;Approved
14938;1906;WeareA2B 57;21.04.2017;False;Approved
14939;1807;Trek Bicycles 99;23.06.2017;True;Approved
14940;570;Solex 24;25.11.2017;False;Approved
14941;1603;Giant Bicycles 78;07.12.2017;True;Approved
14942;825;Norco Bicycles 90;20.12.2017;True;Approved
14943;3064;Solex 21;23.05.2017;False;Approved
14944;221;WeareA2B 10;02.02.2017;True;Approved
14945;145;Solex 59;24.05.2017;False;Approved
14946;539;Giant Bicycles 35;09.09.2017;False;Approved
14947;423;Norco Bicycles 15;25.01.2017;True;Approved
14948;3014;WeareA2B 15;18.02.2017;True;Approved
14949;648;Trek Bicycles 3;01.02.2017;False;Approved
14950;445;WeareA2B 44;15.05.2017;False;Approved
14951;528;Solex 63;22.04.2017;True;Approved
14952;1611;Solex 79;15.02.2017;True;Approved
14953;1358;Giant Bicycles 0;05.11.2017;False;Approved
14954;3445;WeareA2B 57;13.05.2017;True;Approved
14955;2793;Giant Bicycles 75;06.03.2017;False;Approved
14956;22;Solex 45;24.09.2017;True;Approved
14957;1580;Solex 22;16.04.2017;False;Approved
14958;1958;OHM Cycles 19;22.10.2017;True;Approved
14959;2045;Solex 0;13.09.2017;False;Approved
14960;938;WeareA2B 54;30.10.2017;True;Approved
14961;2771;WeareA2B 57;16.11.2017;True;Approved
14962;2190;Giant Bicycles 78;01.07.2017;False;Approved
14963;1176;OHM Cycles 6;14.10.2017;False;Approved
14964;2385;Trek Bicycles 49;31.10.2017;False;Approved
14965;1616;WeareA2B 31;05.06.2017;False;Approved
14966;965;OHM Cycles 46;05.02.2017;True;Approved
14967;3204;Trek Bicycles 3;04.08.2017;False;Approved
14968;2540;Giant Bicycles 87;10.04.2017;True;Approved
14969;3476;Trek Bicycles 27;20.08.2017;True;Approved
14970;3045;WeareA2B 57;17.09.2017;True;Approved
14971;2787;Solex 63;23.11.2017;False;Approved
14972;1331;Giant Bicycles 84;25.12.2017;True;Approved
14973;2063;WeareA2B 22;11.03.2017;False;Approved
14974;2388;WeareA2B 26;02.07.2017;False;Approved
14975;717;Trek Bicycles 49;26.07.2017;True;Approved
14976;775;WeareA2B 12;26.10.2017;False;Approved
14977;1772;OHM Cycles 97;15.07.2017;False;Approved
14978;877;Norco Bicycles 88;03.07.2017;True;Approved
14979;1678;Giant Bicycles 5;23.10.2017;False;Approved
14980;2653;Giant Bicycles 94;22.06.2017;True;Approved
14981;3164;WeareA2B 92;27.07.2017;True;Approved
14982;29;Solex 38;08.12.2017;True;Approved
14983;1468;Norco Bicycles 88;16.01.2017;True;Approved
14984;2576;OHM Cycles 42;07.05.2017;False;Approved
14985;3495;Solex 4;11.02.2017;False;Approved
14986;457;Solex 6;06.09.2017;True;Approved
14987;442;OHM Cycles 53;06.02.2017;False;Approved
14988;1460;Trek Bicycles 38;15.05.2017;False;Approved
14989;1991;OHM Cycles 58;15.01.2017;True;Approved
14990;174;WeareA2B 96;26.10.2017;False;Approved
14991;2071;WeareA2B 22;14.02.2017;False;Approved
14992;2843;Trek Bicycles 64;17.07.2017;True;Approved
14993;3275;WeareA2B 48;31.03.2017;True;Approved
14994;3112;Giant Bicycles 35;19.12.2017;True;Approved
14995;2712;Giant Bicycles 82;04.01.2017;False;Approved
14996;599;OHM Cycles 52;06.09.2017;True;Approved
14997;3343;Solex 13;20.07.2017;True;Approved
14998;3246;Norco Bicycles 23;18.05.2017;False;Approved
14999;1507;Solex 14;31.08.2017;False;Approved
15000;276;Norco Bicycles 77;26.01.2017;True;Approved
15001;1547;Solex 8;12.08.2017;True;Approved
15002;2475;Giant Bicycles 87;10.05.2017;True;Approved
15003;2540;Norco Bicycles 67;29.07.2017;False;Approved
15004;933;Solex 38;14.09.2017;False;Approved
15005;2228;WeareA2B 59;30.01.2017;True;Approved
15006;1498;Trek Bicycles 27;19.05.2017;True;Approved
15007;3223;Giant Bicycles 25;07.02.2017;True;Approved
15008;3210;Trek Bicycles 64;21.12.2017;False;Approved
15009;1975;OHM Cycles 61;25.03.2017;True;Approved
15010;1722;Norco Bicycles 82;19.03.2017;True;Approved
15011;3104;WeareA2B 54;26.07.2017;False;Approved
15012;1585;Trek Bicycles 49;24.06.2017;False;Approved
15013;198;Solex 30;16.08.2017;True;Approved
15014;1405;Giant Bicycles 35;03.06.2017;False;Approved
15015;2784;Norco Bicycles 34;17.10.2017;False;Approved
15016;1101;WeareA2B 57;08.09.2017;False;Approved
15017;1411;WeareA2B 76;07.08.2017;False;Approved
15018;1245;Trek Bicycles 55;02.02.2017;True;Approved
15019;2537;WeareA2B 57;31.05.2017;False;Approved
15020;903;Giant Bicycles 33;20.05.2017;True;Approved
15021;3115;Norco Bicycles 77;09.06.2017;False;Approved
15022;1726;Solex 90;27.04.2017;False;Approved
15023;3380;Giant Bicycles 82;02.08.2017;True;Approved
15024;8;Giant Bicycles 1;21.04.2017;False;Approved
15025;2598;Giant Bicycles 94;04.10.2017;False;Approved
15026;1619;Trek Bicycles 64;25.06.2017;False;Approved
15027;1066;Giant Bicycles 32;06.06.2017;True;Approved
15028;407;WeareA2B 34;04.02.2017;True;Approved
15029;2955;Solex 28;15.05.2017;False;Approved
15030;2574;WeareA2B 50;12.11.2017;;Approved
15031;833;WeareA2B 91;10.05.2017;False;Approved
15032;35;WeareA2B 15;28.03.2017;True;Approved
15033;2248;OHM Cycles 19;31.03.2017;True;Approved
15034;1374;Solex 83;25.03.2017;True;Approved
15035;1783;OHM Cycles 68;27.06.2017;True;Approved
15036;1327;Norco Bicycles 34;03.02.2017;True;Approved
15037;1481;Trek Bicycles 7;02.02.2017;True;Approved
15038;2194;Trek Bicycles 55;09.09.2017;True;Approved
15039;2169;Giant Bicycles 94;05.02.2017;False;Approved
15040;1891;OHM Cycles 37;10.10.2017;True;Approved
15041;3375;Giant Bicycles 0;18.12.2017;True;Approved
15042;2348;OHM Cycles 40;31.10.2017;True;Approved
15043;1219;Solex 13;30.08.2017;False;Approved
15044;2912;Norco Bicycles 18;05.01.2017;False;Approved
15045;1531;Solex 21;10.05.2017;True;Approved
15046;1151;Trek Bicycles 0;05.01.2017;False;Approved
15047;990;OHM Cycles 42;21.07.2017;False;Approved
15048;3127;Trek Bicycles 5;14.02.2017;False;Approved
15049;2668;WeareA2B 74;30.10.2017;True;Approved
15050;1462;Trek Bicycles 3;27.07.2017;False;Approved
15051;1998;Trek Bicycles 40;27.07.2017;True;Approved
15052;88;OHM Cycles 0;12.03.2017;False;Approved
15053;2422;Norco Bicycles 0;19.05.2017;False;Approved
15054;2428;WeareA2B 57;30.08.2017;True;Approved
15055;2513;Solex 24;15.09.2017;False;Approved
15056;2506;Trek Bicycles 7;01.06.2017;False;Approved
15057;360;WeareA2B 89;03.02.2017;False;Approved
15058;886;WeareA2B 26;16.01.2017;True;Approved
15059;768;WeareA2B 74;23.05.2017;False;Approved
15060;3216;OHM Cycles 40;09.11.2017;False;Approved
15061;816;Trek Bicycles 14;23.06.2017;;Approved
15062;2606;Norco Bicycles 86;18.02.2017;True;Approved
15063;373;WeareA2B 21;21.05.2017;True;Approved
15064;1056;Norco Bicycles 67;06.12.2017;False;Approved
15065;884;Solex 24;11.05.2017;False;Approved
15066;820;Trek Bicycles 100;23.11.2017;;Approved
15067;1331;OHM Cycles 0;08.02.2017;False;Approved
15068;1638;OHM Cycles 9;03.12.2017;False;Approved
15069;32;Solex 43;14.01.2017;False;Approved
15070;849;Trek Bicycles 70;29.10.2017;False;Approved
15071;3050;WeareA2B 63;02.07.2017;False;Approved
15072;1705;OHM Cycles 42;15.12.2017;True;Approved
15073;3251;OHM Cycles 46;14.05.2017;True;Approved
15074;1263;Solex 46;04.03.2017;True;Approved
15075;2041;Trek Bicycles 55;28.01.2017;True;Approved
15076;2538;Trek Bicycles 45;09.10.2017;False;Approved
15077;1954;Solex 8;07.09.2017;True;Approved
15078;3058;Trek Bicycles 3;06.12.2017;True;Approved
15079;3452;WeareA2B 12;28.12.2017;False;Approved
15080;2689;Giant Bicycles 66;29.12.2017;True;Approved
15081;1458;Giant Bicycles 25;01.06.2017;False;Approved
15082;1677;Trek Bicycles 20;24.04.2017;True;Approved
15083;1129;Giant Bicycles 60;14.03.2017;False;Approved
15084;2880;Trek Bicycles 47;22.09.2017;False;Approved
15085;2082;Solex 91;18.10.2017;True;Approved
15086;3422;OHM Cycles 52;01.11.2017;False;Approved
15087;3210;WeareA2B 50;15.01.2017;False;Approved
15088;1467;Giant Bicycles 1;18.11.2017;True;Approved
15089;1549;OHM Cycles 99;13.09.2017;True;Approved
15090;1502;Trek Bicycles 49;07.05.2017;True;Approved
15091;1432;OHM Cycles 0;16.02.2017;True;Approved
15092;2610;Norco Bicycles 90;14.08.2017;True;Approved
15093;380;Solex 73;20.06.2017;False;Approved
15094;3349;Solex 30;12.04.2017;True;Approved
15095;3429;Solex 0;22.03.2017;True;Approved
15096;894;Giant Bicycles 32;03.01.2017;False;Approved
15097;1925;Giant Bicycles 39;25.12.2017;False;Approved
15098;697;Giant Bicycles 94;15.05.2017;True;Approved
15099;2951;Solex 28;04.09.2017;True;Approved
15100;1167;WeareA2B 22;22.11.2017;True;Approved
15101;13;Solex 49;01.03.2017;True;Approved
15102;1375;Trek Bicycles 35;24.05.2017;False;Approved
15103;1610;WeareA2B 63;30.07.2017;False;Approved
15104;2027;OHM Cycles 97;16.12.2017;True;Approved
15105;2646;Solex 13;30.08.2017;True;Approved
15106;1954;Norco Bicycles 67;09.07.2017;;Approved
15107;315;Trek Bicycles 98;17.11.2017;True;Approved
15108;3094;Giant Bicycles 11;08.04.2017;False;Approved
15109;842;OHM Cycles 98;17.01.2017;True;Approved
15110;883;OHM Cycles 56;13.11.2017;False;Approved
15111;1644;Trek Bicycles 55;20.09.2017;True;Approved
15112;825;Norco Bicycles 100;06.02.2017;;Approved
15113;3381;Solex 46;05.04.2017;True;Approved
15114;3296;Norco Bicycles 88;13.03.2017;False;Approved
15115;1699;WeareA2B 92;10.01.2017;;Approved
15116;2502;OHM Cycles 9;10.04.2017;False;Approved
15117;3215;Trek Bicycles 3;25.03.2017;False;Approved
15118;1557;WeareA2B 26;24.01.2017;False;Approved
15119;3386;OHM Cycles 46;07.10.2017;True;Approved
15120;1520;OHM Cycles 52;16.07.2017;True;Approved
15121;270;Solex 62;19.12.2017;True;Approved
15122;1801;OHM Cycles 40;01.06.2017;True;Approved
15123;3066;WeareA2B 85;17.01.2017;True;Approved
15124;1001;OHM Cycles 9;10.02.2017;False;Approved
15125;2587;Norco Bicycles 81;29.08.2017;True;Approved
15126;1270;OHM Cycles 19;24.03.2017;False;Approved
15127;1139;OHM Cycles 56;22.10.2017;True;Approved
15128;626;Trek Bicycles 20;09.02.2017;False;Approved
15129;1068;Giant Bicycles 95;17.01.2017;False;Approved
15130;3157;OHM Cycles 40;20.04.2017;True;Approved
15131;2899;Giant Bicycles 35;30.11.2017;False;Approved
15132;3335;Solex 41;17.08.2017;False;Approved
15133;2640;OHM Cycles 86;20.03.2017;True;Approved
15134;2633;OHM Cycles 42;20.01.2017;True;Approved
15135;409;Solex 91;17.05.2017;False;Approved
15136;1024;Giant Bicycles 89;26.11.2017;False;Approved
15137;1178;Solex 41;16.11.2017;False;Approved
15138;1022;Trek Bicycles 3;01.01.2017;True;Approved
15139;315;WeareA2B 96;16.03.2017;False;Approved
15140;704;OHM Cycles 52;26.08.2017;False;Approved
15141;525;Norco Bicycles 29;29.06.2017;True;Approved
15142;1216;Norco Bicycles 77;06.03.2017;False;Approved
15143;2072;WeareA2B 96;02.07.2017;True;Approved
15144;1322;WeareA2B 96;15.02.2017;False;Approved
15145;1237;WeareA2B 0;05.05.2017;True;Approved
15146;3420;Giant Bicycles 78;09.03.2017;True;Approved
15147;1117;WeareA2B 22;10.01.2017;False;Approved
15148;3150; 0;26.04.2017;False;Approved
15149;2670;Solex 6;20.06.2017;True;Approved
15150;1741;WeareA2B 17;27.10.2017;True;Approved
15151;3153;Solex 13;11.07.2017;False;Approved
15152;2602;Norco Bicycles 15;06.08.2017;True;Approved
15153;2151;WeareA2B 65;08.05.2017;True;Approved
15154;560;Solex 43;04.11.2017;True;Approved
15155;1727;Giant Bicycles 32;28.08.2017;False;Approved
15156;2672;Solex 17;26.11.2017;True;Approved
15157;2802;Trek Bicycles 98;30.06.2017;True;Approved
15158;488;Trek Bicycles 5;28.03.2017;True;Approved
15159;1052;Giant Bicycles 64;29.12.2017;True;Approved
15160;387;OHM Cycles 68;29.11.2017;True;Approved
15161;3377;Norco Bicycles 90;14.10.2017;True;Approved
15162;463;Solex 97;13.03.2017;False;Approved
15163;1929;Solex 2;17.09.2017;False;Approved
15164;1578;WeareA2B 34;14.12.2017;False;Approved
15165;40;WeareA2B 54;07.11.2017;;Approved
15166;3152;WeareA2B 0;04.11.2017;True;Approved
15167;747;OHM Cycles 99;25.11.2017;True;Approved
15168;1258;Norco Bicycles 88;08.11.2017;True;Approved
15169;598;Trek Bicycles 0;01.07.2017;True;Approved
15170;638;Trek Bicycles 99;16.05.2017;True;Approved
15171;1539;Trek Bicycles 7;02.04.2017;False;Approved
15172;2371;WeareA2B 76;28.09.2017;False;Approved
15173;461;Giant Bicycles 31;01.11.2017;False;Approved
15174;2705;OHM Cycles 6;25.10.2017;True;Approved
15175;2750;Trek Bicycles 27;10.05.2017;True;Approved
15176;2505;Trek Bicycles 40;14.02.2017;True;Approved
15177;3252;Giant Bicycles 64;08.04.2017;True;Approved
15178;303;WeareA2B 12;13.09.2017;True;Approved
15179;1900;Trek Bicycles 5;09.10.2017;True;Approved
15180;707;Giant Bicycles 31;01.07.2017;False;Approved
15181;2355;WeareA2B 44;21.10.2017;False;Approved
15182;274;Norco Bicycles 72;03.08.2017;False;Approved
15183;2677;Giant Bicycles 11;01.02.2017;True;Approved
15184;2354;Solex 63;02.09.2017;False;Approved
15185;1534;OHM Cycles 58;03.01.2017;False;Approved
15186;1287;Trek Bicycles 14;24.10.2017;True;Approved
15187;1832;Giant Bicycles 11;11.05.2017;True;Approved
15188;3;Norco Bicycles 82;24.03.2017;False;Approved
15189;3345;WeareA2B 91;20.06.2017;True;Approved
15190;362;Giant Bicycles 1;30.12.2017;;Approved
15191;1901;WeareA2B 65;04.04.2017;True;Approved
15192;3131;Trek Bicycles 47;04.08.2017;False;Approved
15193;752;Norco Bicycles 9;10.12.2017;True;Approved
15194;984;Trek Bicycles 98;19.07.2017;False;Approved
15195;2308;Norco Bicycles 34;14.07.2017;True;Approved
15196;844;Giant Bicycles 64;29.11.2017;True;Approved
15197;652;Norco Bicycles 88;10.10.2017;False;Approved
15198;89;WeareA2B 89;26.12.2017;True;Approved
15199;2750;WeareA2B 85;02.03.2017;True;Approved
15200;714;Solex 22;01.08.2017;True;Approved
15201;2356;Giant Bicycles 78;06.08.2017;True;Approved
15202;2753;Trek Bicycles 35;21.08.2017;False;Approved
15203;1162;OHM Cycles 42;20.03.2017;True;Approved
15204;2523;Giant Bicycles 94;09.02.2017;True;Approved
15205;123;OHM Cycles 87;01.01.2017;False;Approved
15206;322;Norco Bicycles 67;11.01.2017;False;Approved
15207;1171;Norco Bicycles 100;26.11.2017;False;Approved
15208;1508;Trek Bicycles 7;10.01.2017;False;Approved
15209;3317;Trek Bicycles 70;04.10.2017;True;Approved
15210;1028;WeareA2B 59;22.12.2017;True;Approved
15211;3169;Solex 2;13.07.2017;True;Approved
15212;328;Trek Bicycles 70;20.07.2017;True;Approved
15213;2227;Norco Bicycles 77;20.11.2017;True;Approved
15214;1985;WeareA2B 65;22.04.2017;True;Approved
15215;1225;Trek Bicycles 47;02.11.2017;True;Approved
15216;1793;Solex 38;13.06.2017;False;Approved
15217;2203;Norco Bicycles 0;24.02.2017;True;Approved
15218;2131;Giant Bicycles 66;26.08.2017;True;Approved
15219;660;WeareA2B 15;25.10.2017;False;Approved
15220;1594;WeareA2B 93;23.02.2017;True;Approved
15221;2751;Giant Bicycles 64;22.08.2017;True;Approved
15222;2837;Trek Bicycles 5;08.02.2017;False;Approved
15223;1374;Giant Bicycles 60;02.10.2017;False;Approved
15224;1501;Norco Bicycles 67;02.03.2017;False;Approved
15225;574;Giant Bicycles 31;14.02.2017;True;Approved
15226;700;Giant Bicycles 78;15.09.2017;False;Approved
15227;3425;WeareA2B 74;25.01.2017;True;Approved
15228;2253;Trek Bicycles 47;07.10.2017;False;Approved
15229;1820;Solex 41;25.11.2017;True;Approved
15230;3482;Giant Bicycles 78;01.03.2017;True;Approved
15231;1441;Giant Bicycles 4;25.07.2017;False;Approved
15232;2871;Giant Bicycles 12;01.03.2017;False;Approved
15233;1102;Trek Bicycles 7;04.07.2017;False;Approved
15234;3105;Solex 45;17.05.2017;False;Approved
15235;3103;WeareA2B 10;09.10.2017;False;Approved
15236;3113;Solex 71;17.05.2017;False;Approved
15237;2290;WeareA2B 10;19.04.2017;True;Approved
15238;1779;Solex 83;18.08.2017;True;Approved
15239;2167;OHM Cycles 40;08.08.2017;True;Approved
15240;663;Trek Bicycles 64;16.09.2017;True;Approved
15241;239;Solex 73;07.07.2017;False;Approved
15242;678;OHM Cycles 95;09.01.2017;;Approved
